,categoria,descrpcion,id_clase,geometry,B1,B2,B3,B4,B5,B6,B7
550,,,5.0,POINT (-72.99559877307058 -39.49493174024298),0.045355000000000006,0.061360000000000026,0.09669749999999999,0.11817499999999997,0.31282000000000004,0.33504000000000006,0.19523000000000001
551,,,5.0,POINT (-72.9945522678373 -39.496611656538505),0.0386175,0.04574,0.07522000000000001,0.09469,0.23945,0.3202175,0.1977875
552,,,5.0,POINT (-72.99584662957321 -39.49641887925869),0.0383975,0.04491500000000001,0.07458749999999997,0.0934525,0.242145,0.32525,0.1987775
553,,,5.0,POINT (-73.00328232465175 -39.49487666102018),0.03969,0.04862749999999999,0.0834975,0.10503000000000001,0.30107750000000005,0.33888999999999997,0.20271
554,,,5.0,POINT (-73.0039708149368 -39.49608840392187),0.03628000000000001,0.04722499999999999,0.07593499999999997,0.09298499999999998,0.2648875,0.2978875,0.17463250000000002
555,,,5.0,POINT (-72.98923712283671 -39.4979060182744),0.04693625,0.0564375,0.08881875,0.10703750000000001,0.29275875,0.31222875000000005,0.1851925
556,,,5.0,POINT (-72.98813553838063 -39.49696967148673),0.037544999999999995,0.04663375,0.08547750000000001,0.09932375000000002,0.30762249999999997,0.2885375,0.16686375
557,,,5.0,POINT (-72.98706149353596 -39.496473958481495),0.040872500000000006,0.05295875000000001,0.08678374999999999,0.10518125,0.3088325,0.306,0.17873
558,,,5.0,POINT (-72.98474816617818 -39.50426766850828),0.04206874999999999,0.05284875,0.08983624999999998,0.09942000000000001,0.307375,0.30338750000000003,0.16946250000000002
559,,,5.0,POINT (-72.98367412133351 -39.50267037104696),0.040198750000000005,0.04837999999999998,0.08029375,0.09057875000000001,0.27507625,0.26352624999999996,0.16493875
560,,,5.0,POINT (-72.9875572065412 -39.49958593456993),0.0357575,0.04738999999999999,0.08083000000000001,0.0982925,0.2939275,0.25105500000000003,0.13126500000000002
561,,,5.0,POINT (-72.99634234257844 -39.501926801539106),0.06094749999999999,0.0778325,0.10178499999999999,0.12132374999999998,0.27969625,0.29757125,0.198475
562,,,5.0,POINT (-72.99860059071341 -39.50874974026397),0.044007500000000005,0.05383875000000002,0.082535,0.09827875,0.25474,0.2698925,0.18693875000000001
